gid_0,name_0,indicator_name,weight,score,score_ranked,cat,label,un_region,wb_region
SEN,Senegal,drr,One,1.18158373,130,1,Low - Medium (0.2-0.4),Africa,Sub-Saharan Africa
BLR,Belarus,bws,Tot,1.180970816,110,1,Low - Medium (10-20%),Europe,Europe & Central Asia
HRV,Croatia,rfr,Pop,1.175193609,127,1,"Low - Medium (2 in 1,000 to 4 in 1,000)",Europe,Europe & Central Asia
MDA,Moldova,bws,Liv,1.173951996,100,1,Low - Medium (10-20%),Europe,Europe & Central Asia
NLD,Netherlands,bws,One,1.168671195,96,1,Low - Medium (10-20%),Europe,Europe & Central Asia
RUS,Russia,bws,Tot,1.167592537,111,1,Low - Medium (10-20%),Europe,Europe & Central Asia
GAB,Gabon,drr,One,1.161496165,131,1,Low - Medium (0.2-0.4),Africa,Sub-Saharan Africa
AGO,Angola,bws,Irr,1.15355142,107,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
DOM,Dominican Republic,rfr,Pop,1.153499917,128,1,"Low - Medium (2 in 1,000 to 4 in 1,000)",Americas,Latin America & Caribbean
SWE,Sweden,bws,Irr,1.14879249,108,1,Low - Medium (10-20%),Europe,Europe & Central Asia
UKR,Ukraine,bws,One,1.147716209,97,1,Low - Medium (10-20%),Europe,Europe & Central Asia
GAB,Gabon,drr,Liv,1.14561584,134,1,Low - Medium (0.2-0.4),Africa,Sub-Saharan Africa
MWI,Malawi,bws,Irr,1.142079906,109,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
AGO,Angola,bws,Tot,1.130789734,112,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
COG,Republic of Congo,drr,One,1.12963322,132,1,Low - Medium (0.2-0.4),Africa,Sub-Saharan Africa
MDA,Moldova,bws,One,1.128429378,98,1,Low - Medium (10-20%),Europe,Europe & Central Asia
MDA,Moldova,bws,Dom,1.126166407,107,1,Low - Medium (10-20%),Europe,Europe & Central Asia
BLR,Belarus,rfr,Pop,1.121915206,129,1,"Low - Medium (2 in 1,000 to 4 in 1,000)",Europe,Europe & Central Asia
SRB,Serbia,bws,Dom,1.113798725,108,1,Low - Medium (10-20%),Europe,Europe & Central Asia
COG,Republic of Congo,drr,Tot,1.107005155,135,1,Low - Medium (0.2-0.4),Africa,Sub-Saharan Africa
COL,Colombia,rfr,Pop,1.104787465,130,1,"Low - Medium (2 in 1,000 to 4 in 1,000)",Americas,Latin America & Caribbean
ITA,Italy,rfr,Pop,1.104594595,131,1,"Low - Medium (2 in 1,000 to 4 in 1,000)",Europe,Europe & Central Asia
RUS,Russia,rfr,Pop,1.094355737,132,1,"Low - Medium (2 in 1,000 to 4 in 1,000)",Europe,Europe & Central Asia
LTU,Lithuania,bws,One,1.093558143,99,1,Low - Medium (10-20%),Europe,Europe & Central Asia
RUS,Russia,bws,Ind,1.088447145,107,1,Low - Medium (10-20%),Europe,Europe & Central Asia
ROU,Romania,bws,One,1.087211006,100,1,Low - Medium (10-20%),Europe,Europe & Central Asia
KOR,South Korea,drr,Dom,1.085858055,133,1,Low - Medium (0.2-0.4),Asia,East Asia & Pacific
KHM,Cambodia,bws,One,1.079480837,101,1,Low - Medium (10-20%),Asia,East Asia & Pacific
PER,Peru,bws,Liv,1.059186507,102,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
ETH,Ethiopia,bws,Irr,1.054087495,111,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
ZMB,Zambia,bws,Irr,1.046824309,112,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
SDN,Sudan,bws,Ind,1.045364679,110,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
URY,Uruguay,bws,Ind,1.045319607,111,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
SWE,Sweden,bws,Dom,1.041201478,110,1,Low - Medium (10-20%),Europe,Europe & Central Asia
CHL,Chile,rfr,Pop,1.040572805,133,1,"Low - Medium (2 in 1,000 to 4 in 1,000)",Americas,Latin America & Caribbean
BRA,Brazil,bws,Tot,1.037909741,115,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
CHL,Chile,drr,One,1.037099235,133,1,Low - Medium (0.2-0.4),Americas,Latin America & Caribbean
TCD,Chad,bws,Dom,1.033245906,111,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MYS,Malaysia,bws,Tot,1.032631026,116,1,Low - Medium (10-20%),Asia,East Asia & Pacific
GTM,Guatemala,bws,Tot,1.026662175,117,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
BRN,Brunei,rfr,Pop,1.016926967,134,1,"Low - Medium (2 in 1,000 to 4 in 1,000)",Asia,East Asia & Pacific
MMR,Myanmar,bws,Liv,0.988640295,103,0,Low (<10%),Asia,East Asia & Pacific
KEN,Kenya,bws,Irr,0.98534151,114,0,Low (<10%),Africa,Sub-Saharan Africa
BEL,Belgium,rfr,Pop,0.983081376,135,0,"Low (0 to 2 in 1,000)",Europe,Europe & Central Asia
FIN,Finland,bws,Irr,0.980012612,115,0,Low (<10%),Europe,Europe & Central Asia
DNK,Denmark,bws,Dom,0.979738802,112,0,Low (<10%),Europe,Europe & Central Asia
MNE,Montenegro,bws,Irr,0.971428012,116,0,Low (<10%),Europe,Europe & Central Asia
ETH,Ethiopia,bws,Tot,0.961237436,118,0,Low (<10%),Africa,Sub-Saharan Africa
JPN,Japan,rfr,Pop,0.95985365,136,0,"Low (0 to 2 in 1,000)",Asia,East Asia & Pacific
DNK,Denmark,bws,Tot,0.951421243,119,0,Low (<10%),Europe,Europe & Central Asia
EST,Estonia,bws,Irr,0.948702619,117,0,Low (<10%),Europe,Europe & Central Asia
BFA,Burkina Faso,bws,Irr,0.948667666,118,0,Low (<10%),Africa,Sub-Saharan Africa
DNK,Denmark,bws,Ind,0.945390369,112,0,Low (<10%),Europe,Europe & Central Asia
SAU,Saudi Arabia,rfr,Pop,0.941247328,137,0,"Low (0 to 2 in 1,000)",Asia,Middle East & North Africa
RUS,Russia,bws,Liv,0.938809957,104,0,Low (<10%),Europe,Europe & Central Asia
FIN,Finland,bws,Dom,0.937901569,113,0,Low (<10%),Europe,Europe & Central Asia
MMR,Myanmar,bws,One,0.93572925,104,0,Low (<10%),Asia,East Asia & Pacific
RUS,Russia,drr,One,0.934951565,134,0,Low (0.0-0.2),Europe,Europe & Central Asia
GEO,Georgia,bws,Dom,0.933362186,114,0,Low (<10%),Asia,Europe & Central Asia
SEN,Senegal,drr,Liv,0.933257265,135,0,Low (0.0-0.2),Africa,Sub-Saharan Africa
GEO,Georgia,bws,Tot,0.928146972,120,0,Low (<10%),Asia,Europe & Central Asia
AGO,Angola,bws,Dom,0.928102282,115,0,Low (<10%),Africa,Sub-Saharan Africa
SWE,Sweden,drr,One,0.923518645,135,0,Low (0.0-0.2),Europe,Europe & Central Asia
ARG,Argentina,bws,Dom,0.919890132,116,0,Low (<10%),Americas,Latin America & Caribbean
NOR,Norway,drr,Dom,0.91800691,134,0,Low (0.0-0.2),Europe,Europe & Central Asia
BRA,Brazil,bws,Dom,0.907644657,117,0,Low (<10%),Americas,Latin America & Caribbean
MDG,Madagascar,bws,Irr,0.904898791,119,0,Low (<10%),Africa,Sub-Saharan Africa
CYP,Cyprus,rfr,Pop,0.89935695,138,0,"Low (0 to 2 in 1,000)",Asia,Europe & Central Asia
MDG,Madagascar,bws,Tot,0.898642942,122,0,Low (<10%),Africa,Sub-Saharan Africa
EST,Estonia,bws,Liv,0.893091818,105,0,Low (<10%),Europe,Europe & Central Asia
SSD,South Sudan,bws,One,0.885590188,105,0,Low (<10%),Africa,Sub-Saharan Africa
NGA,Nigeria,bws,Liv,0.882299129,106,0,Low (<10%),Africa,Sub-Saharan Africa
DNK,Denmark,bws,Irr,0.880676265,120,0,Low (<10%),Europe,Europe & Central Asia
URY,Uruguay,bws,Liv,0.876703875,107,0,Low (<10%),Americas,Latin America & Caribbean
JAM,Jamaica,rfr,Pop,0.861368175,139,0,"Low (0 to 2 in 1,000)",Americas,Latin America & Caribbean
CMR,Cameroon,drr,Irr,0.85997445,135,0,Low (0.0-0.2),Africa,Sub-Saharan Africa
TCD,Chad,bws,Tot,0.853364564,123,0,Low (<10%),Africa,Sub-Saharan Africa
BWA,Botswana,rfr,Pop,0.851381699,140,0,"Low (0 to 2 in 1,000)",Africa,Sub-Saharan Africa
GTM,Guatemala,bws,Ind,0.845614147,113,0,Low (<10%),Americas,Latin America & Caribbean
ZMB,Zambia,bws,Tot,0.84556736,124,0,Low (<10%),Africa,Sub-Saharan Africa
PAN,Panama,bws,Irr,0.834281602,121,0,Low (<10%),Americas,Latin America & Caribbean
USA,United States,rfr,Pop,0.833962534,141,0,"Low (0 to 2 in 1,000)",Americas,North America
GMB,Gambia,bws,One,0.833333333,106,0,Low (<10%),Africa,Sub-Saharan Africa
MDG,Madagascar,bws,Liv,0.832224577,108,0,Low (<10%),Africa,Sub-Saharan Africa
AUT,Austria,rfr,Pop,0.83167214,142,0,"Low (0 to 2 in 1,000)",Europe,Europe & Central Asia
FRA,France,rfr,Pop,0.828877528,143,0,"Low (0 to 2 in 1,000)",Europe,Europe & Central Asia
ECU,Ecuador,bws,Irr,0.827659825,122,0,Low (<10%),Americas,Latin America & Caribbean
TCD,Chad,bws,Irr,0.824905508,123,0,Low (<10%),Africa,Sub-Saharan Africa
GEO,Georgia,bws,Ind,0.82435277,114,0,Low (<10%),Asia,Europe & Central Asia
BGR,Bulgaria,rfr,Pop,0.818662671,144,0,"Low (0 to 2 in 1,000)",Europe,Europe & Central Asia
TZA,Tanzania,bws,Ind,0.817642486,115,0,Low (<10%),Africa,Sub-Saharan Africa
ESP,Spain,rfr,Pop,0.816565704,145,0,"Low (0 to 2 in 1,000)",Europe,Europe & Central Asia
LIE,Liechtenstein,bws,One,0.813133463,107,0,Low (<10%),Europe,Europe & Central Asia
LIE,Liechtenstein,bws,Tot,0.813133463,125,0,Low (<10%),Europe,Europe & Central Asia
LIE,Liechtenstein,bws,Dom,0.813133463,118,0,Low (<10%),Europe,Europe & Central Asia
LIE,Liechtenstein,bws,Ind,0.813133463,116,0,Low (<10%),Europe,Europe & Central Asia
LIE,Liechtenstein,bws,Liv,0.813133463,109,0,Low (<10%),Europe,Europe & Central Asia
AGO,Angola,rfr,Pop,0.81134321,146,0,"Low (0 to 2 in 1,000)",Africa,Sub-Saharan Africa
FIN,Finland,bws,Tot,0.80862528,126,0,Low (<10%),Europe,Europe & Central Asia
KEN,Kenya,bws,Liv,0.803075263,110,0,Low (<10%),Africa,Sub-Saharan Africa
NGA,Nigeria,bws,Tot,0.801556379,127,0,Low (<10%),Africa,Sub-Saharan Africa
PRK,North Korea,bws,Liv,0.800588858,111,0,Low (<10%),Asia,East Asia & Pacific
BLR,Belarus,bws,One,0.798396079,108,0,Low (<10%),Europe,Europe & Central Asia
SEN,Senegal,drr,Irr,0.79648154,136,0,Low (0.0-0.2),Africa,Sub-Saharan Africa
ETH,Ethiopia,bws,One,0.794139416,109,0,Low (<10%),Africa,Sub-Saharan Africa
HTI,Haiti,rfr,Pop,0.791358964,147,0,"Low (0 to 2 in 1,000)",Americas,Latin America & Caribbean
FIN,Finland,bws,Ind,0.789855024,117,0,Low (<10%),Europe,Europe & Central Asia
COL,Colombia,bws,Irr,0.788693515,124,0,Low (<10%),Americas,Latin America & Caribbean
KEN,Kenya,bws,Tot,0.788210351,128,0,Low (<10%),Africa,Sub-Saharan Africa
SWE,Sweden,bws,Liv,0.785385734,112,0,Low (<10%),Europe,Europe & Central Asia
NGA,Nigeria,bws,One,0.784270403,110,0,Low (<10%),Africa,Sub-Saharan Africa
KEN,Kenya,bws,Ind,0.782779039,118,0,Low (<10%),Africa,Sub-Saharan Africa
SWE,Sweden,bws,Tot,0.781293393,129,0,Low (<10%),Europe,Europe & Central Asia
URY,Uruguay,bws,One,0.779503398,111,0,Low (<10%),Americas,Latin America & Caribbean
GTM,Guatemala,bws,Liv,0.77938417,113,0,Low (<10%),Americas,Latin America & Caribbean
BLR,Belarus,bws,Irr,0.767209747,125,0,Low (<10%),Europe,Europe & Central Asia
SEN,Senegal,drr,Tot,0.759330915,136,0,Low (0.0-0.2),Africa,Sub-Saharan Africa
PAN,Panama,bws,Dom,0.759153401,119,0,Low (<10%),Americas,Latin America & Caribbean
SWZ,Swaziland,bws,Liv,0.755169737,114,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,Malawi,bws,Tot,0.75280282,130,0,Low (<10%),Africa,Sub-Saharan Africa
DNK,Denmark,bws,Liv,0.749036741,115,0,Low (<10%),Europe,Europe & Central Asia
PAN,Panama,bws,Tot,0.745018749,131,0,Low (<10%),Americas,Latin America & Caribbean
AUT,Austria,bws,Irr,0.744149433,126,0,Low (<10%),Europe,Europe & Central Asia
BLR,Belarus,bws,Liv,0.742313216,116,0,Low (<10%),Europe,Europe & Central Asia
LAO,Laos,bws,Irr,0.742193788,127,0,Low (<10%),Asia,East Asia & Pacific
LAO,Laos,bws,Tot,0.741620199,132,0,Low (<10%),Asia,East Asia & Pacific
DNK,Denmark,bws,One,0.73972399,112,0,Low (<10%),Europe,Europe & Central Asia
BTN,Bhutan,bws,Liv,0.739011059,117,0,Low (<10%),Asia,South Asia
ZMB,Zambia,bws,One,0.737916634,113,0,Low (<10%),Africa,Sub-Saharan Africa
LAO,Laos,bws,Ind,0.729692931,119,0,Low (<10%),Asia,East Asia & Pacific
LTU,Lithuania,rfr,Pop,0.729059862,148,0,"Low (0 to 2 in 1,000)",Europe,Europe & Central Asia
GEO,Georgia,bws,Liv,0.728935881,118,0,Low (<10%),Asia,Europe & Central Asia
KEN,Kenya,bws,One,0.728200374,114,0,Low (<10%),Africa,Sub-Saharan Africa
LAO,Laos,bws,Dom,0.726117561,120,0,Low (<10%),Asia,East Asia & Pacific
PRT,Portugal,rfr,Pop,0.724555952,149,0,"Low (0 to 2 in 1,000)",Europe,Europe & Central Asia
BRA,Brazil,bws,Ind,0.724249972,120,0,Low (<10%),Americas,Latin America & Caribbean
MDG,Madagascar,bws,Dom,0.722891918,121,0,Low (<10%),Africa,Sub-Saharan Africa
ZMB,Zambia,bws,Liv,0.721832055,119,0,Low (<10%),Africa,Sub-Saharan Africa
NGA,Nigeria,bws,Dom,0.717741205,122,0,Low (<10%),Africa,Sub-Saharan Africa
NOR,Norway,drr,Liv,0.71574594,136,0,Low (0.0-0.2),Europe,Europe & Central Asia
MNE,Montenegro,bws,Tot,0.715174797,133,0,Low (<10%),Europe,Europe & Central Asia
GTM,Guatemala,bws,Dom,0.714911018,123,0,Low (<10%),Americas,Latin America & Caribbean
MNE,Montenegro,bws,Ind,0.712457279,121,0,Low (<10%),Europe,Europe & Central Asia
ROU,Romania,bws,Irr,0.702927863,128,0,Low (<10%),Europe,Europe & Central Asia
EST,Estonia,bws,One,0.69225419,115,0,Low (<10%),Europe,Europe & Central Asia
CRI,Costa Rica,bws,Dom,0.687064926,124,0,Low (<10%),Americas,Latin America & Caribbean
GEO,Georgia,bws,One,0.686778803,116,0,Low (<10%),Asia,Europe & Central Asia
MLI,Mali,bws,Tot,0.677467506,134,0,Low (<10%),Africa,Sub-Saharan Africa
MNE,Montenegro,bws,Liv,0.672742981,120,0,Low (<10%),Europe,Europe & Central Asia
LAO,Laos,bws,Liv,0.664640555,121,0,Low (<10%),Asia,East Asia & Pacific
LVA,Latvia,bws,Irr,0.659765235,129,0,Low (<10%),Europe,Europe & Central Asia
SRB,Serbia,bws,Irr,0.659632091,130,0,Low (<10%),Europe,Europe & Central Asia
ECU,Ecuador,bws,Tot,0.6573219,135,0,Low (<10%),Americas,Latin America & Caribbean
LVA,Latvia,bws,Dom,0.655230173,125,0,Low (<10%),Europe,Europe & Central Asia
CRI,Costa Rica,bws,Tot,0.648226696,136,0,Low (<10%),Americas,Latin America & Caribbean
CRI,Costa Rica,bws,Irr,0.646774621,131,0,Low (<10%),Americas,Latin America & Caribbean
ETH,Ethiopia,bws,Dom,0.641741135,126,0,Low (<10%),Africa,Sub-Saharan Africa
SEN,Senegal,drr,Dom,0.63733399,135,0,Low (0.0-0.2),Africa,Sub-Saharan Africa
LVA,Latvia,bws,One,0.636946248,117,0,Low (<10%),Europe,Europe & Central Asia
SLE,Sierra Leone,drr,Ind,0.63687287,130,0,Low (0.0-0.2),Africa,Sub-Saharan Africa
BOL,Bolivia,bws,One,0.635380428,118,0,Low (<10%),Americas,Latin America & Caribbean
KEN,Kenya,bws,Dom,0.634317896,127,0,Low (<10%),Africa,Sub-Saharan Africa
VEN,Venezuela,bws,Liv,0.633840818,122,0,Low (<10%),Americas,Latin America & Caribbean
GBR,United Kingdom,bws,One,0.628654586,119,0,Low (<10%),Europe,Europe & Central Asia
LAO,Laos,bws,One,0.628187592,120,0,Low (<10%),Asia,East Asia & Pacific
NOR,Norway,drr,Tot,0.624842935,137,0,Low (0.0-0.2),Europe,Europe & Central Asia
MDG,Madagascar,bws,One,0.624252704,121,0,Low (<10%),Africa,Sub-Saharan Africa
PAN,Panama,bws,Ind,0.622893382,122,0,Low (<10%),Americas,Latin America & Caribbean
GTM,Guatemala,bws,One,0.616249633,122,0,Low (<10%),Americas,Latin America & Caribbean
MYS,Malaysia,bws,Dom,0.613561091,128,0,Low (<10%),Asia,East Asia & Pacific
BTN,Bhutan,bws,Ind,0.604928664,123,0,Low (<10%),Asia,South Asia
SWE,Sweden,bws,Ind,0.603499926,124,0,Low (<10%),Europe,Europe & Central Asia
SUR,Suriname,drr,Liv,0.60241708,137,0,Low (0.0-0.2),Americas,Latin America & Caribbean
KOR,South Korea,rfr,Pop,0.599077532,150,0,"Low (0 to 2 in 1,000)",Asia,East Asia & Pacific
ISL,Iceland,drr,Dom,0.59048957,136,0,Low (0.0-0.2),Europe,Europe & Central Asia
TZA,Tanzania,bws,Dom,0.589661695,129,0,Low (<10%),Africa,Sub-Saharan Africa
SWZ,Swaziland,bws,Dom,0.582695839,130,0,Low (<10%),Africa,Sub-Saharan Africa
MLI,Mali,bws,Irr,0.581758788,132,0,Low (<10%),Africa,Sub-Saharan Africa
ZMB,Zambia,bws,Ind,0.579858766,125,0,Low (<10%),Africa,Sub-Saharan Africa
LVA,Latvia,bws,Tot,0.571722006,137,0,Low (<10%),Europe,Europe & Central Asia
NOR,Norway,drr,Ind,0.571455025,131,0,Low (0.0-0.2),Europe,Europe & Central Asia
GBR,United Kingdom,bws,Liv,0.56670606,123,0,Low (<10%),Europe,Europe & Central Asia
GBR,United Kingdom,rfr,Pop,0.565270563,151,0,"Low (0 to 2 in 1,000)",Europe,Europe & Central Asia
MNE,Montenegro,bws,Dom,0.555903725,131,0,Low (<10%),Europe,Europe & Central Asia
ISL,Iceland,drr,Tot,0.55302843,138,0,Low (0.0-0.2),Europe,Europe & Central Asia
SUR,Suriname,drr,One,0.552381525,136,0,Low (0.0-0.2),Americas,Latin America & Caribbean
ISL,Iceland,drr,One,0.551048505,137,0,Low (0.0-0.2),Europe,Europe & Central Asia
ISL,Iceland,drr,Ind,0.545626975,132,0,Low (0.0-0.2),Europe,Europe & Central Asia
POL,Poland,rfr,Pop,0.545165738,152,0,"Low (0 to 2 in 1,000)",Europe,Europe & Central Asia
SVN,Slovenia,bws,Ind,0.542718164,126,0,Low (<10%),Europe,Europe & Central Asia
FIN,Finland,bws,Liv,0.540384913,124,0,Low (<10%),Europe,Europe & Central Asia
LVA,Latvia,bws,Ind,0.538069009,127,0,Low (<10%),Europe,Europe & Central Asia
COG,Republic of Congo,drr,Dom,0.530686165,137,0,Low (0.0-0.2),Africa,Sub-Saharan Africa
CZE,Czech Republic,rfr,Pop,0.526419424,153,0,"Low (0 to 2 in 1,000)",Europe,Europe & Central Asia
SVN,Slovenia,bws,Tot,0.526117478,142,0,Low (<10%),Europe,Europe & Central Asia
ECU,Ecuador,bws,Liv,0.521701038,126,0,Low (<10%),Americas,Latin America & Caribbean
IDN,Indonesia,bws,One,0.521134512,128,0,Low (<10%),Asia,East Asia & Pacific
DEU,Germany,rfr,Pop,0.520744196,154,0,"Low (0 to 2 in 1,000)",Europe,Europe & Central Asia
CRI,Costa Rica,bws,Ind,0.519549665,132,0,Low (<10%),Americas,Latin America & Caribbean
HUN,Hungary,bws,Liv,0.518204657,127,0,Low (<10%),Europe,Europe & Central Asia
BTN,Bhutan,bws,Dom,0.513914317,134,0,Low (<10%),Asia,South Asia
IRL,Ireland,bws,Dom,0.511840092,135,0,Low (<10%),Europe,Europe & Central Asia
CAF,Central African Republic,drr,Ind,0.50660459,133,0,Low (0.0-0.2),Africa,Sub-Saharan Africa
CHE,Switzerland,bws,Liv,0.506564294,128,0,Low (<10%),Europe,Europe & Central Asia
HUN,Hungary,bws,Irr,0.502237647,136,0,Low (<10%),Europe,Europe & Central Asia
NOR,Norway,drr,One,0.500245585,138,0,Low (0.0-0.2),Europe,Europe & Central Asia
MYS,Malaysia,bws,Ind,0.499730597,133,0,Low (<10%),Asia,East Asia & Pacific
SUR,Suriname,drr,Ind,0.499094185,134,0,Low (0.0-0.2),Americas,Latin America & Caribbean
COL,Colombia,bws,Tot,0.496141456,143,0,Low (<10%),Americas,Latin America & Caribbean
TCD,Chad,bws,Ind,0.493815213,134,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,Malawi,bws,One,0.482279128,129,0,Low (<10%),Africa,Sub-Saharan Africa
AUT,Austria,bws,One,0.480716229,130,0,Low (<10%),Europe,Europe & Central Asia
MOZ,Mozambique,bws,One,0.46919415,131,0,Low (<10%),Africa,Sub-Saharan Africa
MOZ,Mozambique,bws,Liv,0.464667347,129,0,Low (<10%),Africa,Sub-Saharan Africa
ZMB,Zambia,bws,Dom,0.460622821,136,0,Low (<10%),Africa,Sub-Saharan Africa
SVN,Slovenia,bws,One,0.457386221,132,0,Low (<10%),Europe,Europe & Central Asia
SWE,Sweden,bws,One,0.45167852,133,0,Low (<10%),Europe,Europe & Central Asia
RUS,Russia,bws,One,0.449703159,134,0,Low (<10%),Europe,Europe & Central Asia
CHE,Switzerland,bws,One,0.448795243,135,0,Low (<10%),Europe,Europe & Central Asia
CHE,Switzerland,bws,Ind,0.445425411,135,0,Low (<10%),Europe,Europe & Central Asia
LVA,Latvia,bws,Liv,0.443847169,130,0,Low (<10%),Europe,Europe & Central Asia
CHE,Switzerland,bws,Irr,0.435680646,137,0,Low (<10%),Europe,Europe & Central Asia
ISL,Iceland,drr,Liv,0.435183165,138,0,Low (0.0-0.2),Europe,Europe & Central Asia
ETH,Ethiopia,bws,Liv,0.432205032,131,0,Low (<10%),Africa,Sub-Saharan Africa
MOZ,Mozambique,bws,Irr,0.431824599,138,0,Low (<10%),Africa,Sub-Saharan Africa
HUN,Hungary,bws,Ind,0.430660849,136,0,Low (<10%),Europe,Europe & Central Asia
BTN,Bhutan,bws,One,0.429314966,136,0,Low (<10%),Asia,South Asia
CHE,Switzerland,rfr,Pop,0.427347948,155,0,"Low (0 to 2 in 1,000)",Europe,Europe & Central Asia
HUN,Hungary,bws,Tot,0.425174735,144,0,Low (<10%),Europe,Europe & Central Asia
HUN,Hungary,bws,One,0.424468066,137,0,Low (<10%),Europe,Europe & Central Asia
ECU,Ecuador,bws,One,0.423038548,138,0,Low (<10%),Americas,Latin America & Caribbean
VEN,Venezuela,bws,One,0.4222994,139,0,Low (<10%),Americas,Latin America & Caribbean
MNE,Montenegro,bws,One,0.418859355,140,0,Low (<10%),Europe,Europe & Central Asia
SVN,Slovenia,bws,Liv,0.417028418,132,0,Low (<10%),Europe,Europe & Central Asia
MLI,Mali,bws,Ind,0.413382265,137,0,Low (<10%),Africa,Sub-Saharan Africa
URY,Uruguay,rfr,Pop,0.40842066,156,0,"Low (0 to 2 in 1,000)",Americas,Latin America & Caribbean
GUY,Guyana,bws,One,0.406879191,141,0,Low (<10%),Americas,Latin America & Caribbean
CHE,Switzerland,bws,Tot,0.405618449,145,0,Low (<10%),Europe,Europe & Central Asia
SVN,Slovenia,bws,Dom,0.402326621,137,0,Low (<10%),Europe,Europe & Central Asia
CRI,Costa Rica,bws,Liv,0.401207907,133,0,Low (<10%),Americas,Latin America & Caribbean
BIH,Bosnia and Herzegovina,bws,Dom,0.40044908,138,0,Low (<10%),Europe,Europe & Central Asia
UGA,Uganda,bws,One,0.396813023,142,0,Low (<10%),Africa,Sub-Saharan Africa
BIH,Bosnia and Herzegovina,bws,Ind,0.396156349,138,0,Low (<10%),Europe,Europe & Central Asia
BIH,Bosnia and Herzegovina,bws,Tot,0.395887518,146,0,Low (<10%),Europe,Europe & Central Asia
NOR,Norway,bws,Dom,0.389504364,139,0,Low (<10%),Europe,Europe & Central Asia
QAT,Qatar,rfr,Pop,0.389484803,157,0,"Low (0 to 2 in 1,000)",Asia,Middle East & North Africa
HUN,Hungary,bws,Dom,0.387907217,140,0,Low (<10%),Europe,Europe & Central Asia
SVN,Slovenia,bws,Irr,0.377541438,139,0,Low (<10%),Europe,Europe & Central Asia
NOR,Norway,bws,Irr,0.37741604,140,0,Low (<10%),Europe,Europe & Central Asia
IRL,Ireland,bws,Irr,0.375317677,141,0,Low (<10%),Europe,Europe & Central Asia
MYS,Malaysia,bws,One,0.375294735,143,0,Low (<10%),Asia,East Asia & Pacific
GIN,Guinea,bws,Irr,0.37503429,142,0,Low (<10%),Africa,Sub-Saharan Africa
UGA,Uganda,bws,Liv,0.372002641,134,0,Low (<10%),Africa,Sub-Saharan Africa
MOZ,Mozambique,bws,Tot,0.37050251,147,0,Low (<10%),Africa,Sub-Saharan Africa
BTN,Bhutan,bws,Tot,0.367776177,148,0,Low (<10%),Asia,South Asia
IRL,Ireland,bws,Tot,0.363338153,149,0,Low (<10%),Europe,Europe & Central Asia
NIC,Nicaragua,bws,Irr,0.359298217,143,0,Low (<10%),Americas,Latin America & Caribbean
GIN,Guinea,bws,Tot,0.355084919,150,0,Low (<10%),Africa,Sub-Saharan Africa
SWZ,Swaziland,bws,Ind,0.347840135,139,0,Low (<10%),Africa,Sub-Saharan Africa
FIN,Finland,bws,One,0.343155931,144,0,Low (<10%),Europe,Europe & Central Asia
UGA,Uganda,bws,Dom,0.338784652,141,0,Low (<10%),Africa,Sub-Saharan Africa
GNB,Guinea-Bissau,bws,One,0.337856533,145,0,Low (<10%),Africa,Sub-Saharan Africa
ECU,Ecuador,bws,Ind,0.335299388,140,0,Low (<10%),Americas,Latin America & Caribbean
JOR,Jordan,rfr,Pop,0.335119688,158,0,"Low (0 to 2 in 1,000)",Asia,Middle East & North Africa
CHE,Switzerland,bws,Dom,0.332566217,142,0,Low (<10%),Europe,Europe & Central Asia
MYS,Malaysia,bws,Liv,0.328732932,135,0,Low (<10%),Asia,East Asia & Pacific
