gid_0,name_0,year,scenario,indicator_name,weight,score,score_ranked,cat,label,un_region,wb_region
CIV,C̫te d'Ivoire,2080,bau,bws,Liv,0.173693671006345,159,0,Low (<10%),Africa,Sub-Saharan Africa
HRV,Croatia,2050,opt,bws,Irr,0.172621857882529,155,0,Low (<10%),Europe,Europe & Central Asia
TCD,Chad,2080,opt,bws,Ind,0.172255992582807,160,0,Low (<10%),Africa,Sub-Saharan Africa
BLZ,Belize,2030,bau,bws,One,0.172182902472035,163,0,Low (<10%),Americas,Latin America & Caribbean
SUR,Suriname,2030,pes,bws,One,0.171853248922688,164,0,Low (<10%),Americas,Latin America & Caribbean
GIN,Guinea,2050,pes,bws,One,0.170903642903133,168,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,2080,pes,bws,One,0.170697169200585,171,0,Low (<10%),Africa,Sub-Saharan Africa
GMB,Gambia,2030,pes,bws,Liv,0.170010999621425,149,0,Low (<10%),Africa,Sub-Saharan Africa
NZL,New Zealand,2030,bau,bws,Irr,0.169746315497956,156,0,Low (<10%),Oceania,East Asia & Pacific
SUR,Suriname,2030,bau,bws,One,0.169310283803665,164,0,Low (<10%),Americas,Latin America & Caribbean
CMR,Cameroon,2080,bau,bws,Dom,0.16919116746783,166,0,Low (<10%),Africa,Sub-Saharan Africa
SUR,Suriname,2050,opt,bws,One,0.168876530103535,164,0,Low (<10%),Americas,Latin America & Caribbean
BOL,Bolivia,2050,opt,bws,Liv,0.168409564223901,153,0,Low (<10%),Americas,Latin America & Caribbean
NIC,Nicaragua,2030,opt,bws,Dom,0.16639266731121,158,0,Low (<10%),Americas,Latin America & Caribbean
NZL,New Zealand,2050,bau,bws,Dom,0.165478982792278,159,0,Low (<10%),Oceania,East Asia & Pacific
COG,Republic of Congo,2030,opt,bws,One,0.164835164835164,164,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,2080,opt,bws,Dom,0.1646533726599,160,0,Low (<10%),Africa,Sub-Saharan Africa
BEN,Benin,2050,bau,bws,One,0.164590096548499,169,0,Low (<10%),Africa,Sub-Saharan Africa
COG,Republic of Congo,2050,bau,bws,Tot,0.164562077590223,169,0,Low (<10%),Africa,Sub-Saharan Africa
GIN,Guinea,2030,bau,bws,Ind,0.16430751366018,155,0,Low (<10%),Africa,Sub-Saharan Africa
BDI,Burundi,2050,opt,bws,Ind,0.163559120867159,158,0,Low (<10%),Africa,Sub-Saharan Africa
PAN,Panama,2030,pes,bws,One,0.162949722724117,165,0,Low (<10%),Americas,Latin America & Caribbean
BLZ,Belize,2030,opt,bws,One,0.162664636134865,165,0,Low (<10%),Americas,Latin America & Caribbean
NZL,New Zealand,2080,opt,bws,One,0.162299916281995,168,0,Low (<10%),Oceania,East Asia & Pacific
CMR,Cameroon,2050,bau,bws,Irr,0.161796406281801,160,0,Low (<10%),Africa,Sub-Saharan Africa
GAB,Gabon,2050,opt,bws,Dom,0.161733473814734,157,0,Low (<10%),Africa,Sub-Saharan Africa
NZL,New Zealand,2050,pes,bws,Irr,0.16150829892278,155,0,Low (<10%),Oceania,East Asia & Pacific
BLZ,Belize,2080,bau,bws,Irr,0.161254330752543,162,0,Low (<10%),Americas,Latin America & Caribbean
GMB,Gambia,2050,opt,bws,Dom,0.160369737631172,158,0,Low (<10%),Africa,Sub-Saharan Africa
NZL,New Zealand,2080,pes,bws,Liv,0.159106063469689,158,0,Low (<10%),Oceania,East Asia & Pacific
PAN,Panama,2050,opt,bws,One,0.158885770606875,165,0,Low (<10%),Americas,Latin America & Caribbean
BDI,Burundi,2030,pes,bws,One,0.158127004356257,166,0,Low (<10%),Africa,Sub-Saharan Africa
NZL,New Zealand,2050,bau,bws,One,0.157806232266407,170,0,Low (<10%),Oceania,East Asia & Pacific
BDI,Burundi,2050,pes,bws,Irr,0.157641619997874,156,0,Low (<10%),Africa,Sub-Saharan Africa
GIN,Guinea,2030,pes,bws,Ind,0.157258811241106,153,0,Low (<10%),Africa,Sub-Saharan Africa
BOL,Bolivia,2030,opt,bws,Ind,0.156866361400594,156,0,Low (<10%),Americas,Latin America & Caribbean
BEN,Benin,2030,opt,bws,Liv,0.156821548458004,149,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,2080,bau,bws,Tot,0.156733133112232,173,0,Low (<10%),Africa,Sub-Saharan Africa
NZL,New Zealand,2050,bau,bws,Ind,0.156439554345639,160,0,Low (<10%),Oceania,East Asia & Pacific
COL,Colombia,2050,bau,bws,Liv,0.155023250270295,156,0,Low (<10%),Americas,Latin America & Caribbean
AUT,Austria,2080,bau,bws,Dom,0.154309494482415,167,0,Low (<10%),Europe,Europe & Central Asia
BIH,Bosnia and Herzegovina,2080,opt,bws,One,0.153331980646096,169,0,Low (<10%),Europe,Europe & Central Asia
GMB,Gambia,2030,bau,bws,Liv,0.152925405489964,148,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,2050,pes,bws,Tot,0.152904480690914,167,0,Low (<10%),Africa,Sub-Saharan Africa
CAF,Central African Republic,2030,bau,bws,Liv,0.152453327976122,149,0,Low (<10%),Africa,Sub-Saharan Africa
CAF,Central African Republic,2050,opt,bws,One,0.152405841407094,166,0,Low (<10%),Africa,Sub-Saharan Africa
BOL,Bolivia,2030,pes,bws,Ind,0.152314493025792,154,0,Low (<10%),Americas,Latin America & Caribbean
TCD,Chad,2080,bau,bws,Ind,0.15193225401306,165,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,2050,bau,bws,One,0.151639997914553,171,0,Low (<10%),Africa,Sub-Saharan Africa
BEN,Benin,2030,pes,bws,Liv,0.1514883542328,150,0,Low (<10%),Africa,Sub-Saharan Africa
BOL,Bolivia,2030,bau,bws,Liv,0.151235819195752,150,0,Low (<10%),Americas,Latin America & Caribbean
BDI,Burundi,2030,pes,bws,Liv,0.15104615218814,151,0,Low (<10%),Africa,Sub-Saharan Africa
HRV,Croatia,2050,pes,bws,Irr,0.149231242108305,157,0,Low (<10%),Europe,Europe & Central Asia
SUR,Suriname,2050,bau,bws,Dom,0.148726583557787,160,0,Low (<10%),Americas,Latin America & Caribbean
NIC,Nicaragua,2030,opt,bws,One,0.148242315379621,166,0,Low (<10%),Americas,Latin America & Caribbean
BEN,Benin,2080,opt,bws,Irr,0.148090687110873,158,0,Low (<10%),Africa,Sub-Saharan Africa
CAF,Central African Republic,2080,opt,bws,One,0.14742734827472,170,0,Low (<10%),Africa,Sub-Saharan Africa
NZL,New Zealand,2030,pes,bws,Irr,0.147229173942277,154,0,Low (<10%),Oceania,East Asia & Pacific
NZL,New Zealand,2050,pes,bws,One,0.147110674601576,169,0,Low (<10%),Oceania,East Asia & Pacific
GMB,Gambia,2030,pes,bws,Irr,0.146847653246817,155,0,Low (<10%),Africa,Sub-Saharan Africa
BLZ,Belize,2050,opt,bws,One,0.146127415710758,167,0,Low (<10%),Americas,Latin America & Caribbean
CAF,Central African Republic,2080,bau,bws,Ind,0.145261134470014,166,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,2080,bau,bws,Irr,0.145126326442656,163,0,Low (<10%),Africa,Sub-Saharan Africa
NOR,Norway,2030,pes,bws,Ind,0.144554018622667,155,0,Low (<10%),Europe,Europe & Central Asia
COD,Democratic Republic of the Congo,2080,bau,bws,Liv,0.142605936086016,160,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,2030,opt,bws,One,0.142457917285031,167,0,Low (<10%),Africa,Sub-Saharan Africa
CIV,C̫te d'Ivoire,2080,bau,bws,Irr,0.142353995792587,164,0,Low (<10%),Africa,Sub-Saharan Africa
HRV,Croatia,2080,opt,bws,One,0.142157656912333,171,0,Low (<10%),Europe,Europe & Central Asia
COD,Democratic Republic of the Congo,2080,pes,bws,Dom,0.142139999580166,164,0,Low (<10%),Africa,Sub-Saharan Africa
NOR,Norway,2080,pes,bws,One,0.141085946627058,172,0,Low (<10%),Europe,Europe & Central Asia
DJI,Djibouti,2080,opt,bws,Liv,0.139985437501426,154,0,Low (<10%),Africa,Middle East & North Africa
NZL,New Zealand,2050,opt,bws,Irr,0.139590400566285,156,0,Low (<10%),Oceania,East Asia & Pacific
BDI,Burundi,2030,pes,bws,Tot,0.139528220312102,164,0,Low (<10%),Africa,Sub-Saharan Africa
NOR,Norway,2050,bau,bws,Ind,0.139427013990886,161,0,Low (<10%),Europe,Europe & Central Asia
NOR,Norway,2030,opt,bws,Ind,0.137951156542511,157,0,Low (<10%),Europe,Europe & Central Asia
NOR,Norway,2030,bau,bws,Ind,0.137815622339588,156,0,Low (<10%),Europe,Europe & Central Asia
NIC,Nicaragua,2030,pes,bws,Liv,0.137270749101711,152,0,Low (<10%),Americas,Latin America & Caribbean
NZL,New Zealand,2030,pes,bws,Tot,0.137142892197124,165,0,Low (<10%),Oceania,East Asia & Pacific
GMB,Gambia,2030,pes,bws,Tot,0.1366849247938,166,0,Low (<10%),Africa,Sub-Saharan Africa
CAF,Central African Republic,2050,bau,bws,Liv,0.135465067478375,157,0,Low (<10%),Africa,Sub-Saharan Africa
DJI,Djibouti,2050,opt,bws,One,0.135353372746729,168,0,Low (<10%),Africa,Middle East & North Africa
GIN,Guinea,2030,opt,bws,Liv,0.135165685469248,150,0,Low (<10%),Africa,Sub-Saharan Africa
SUR,Suriname,2050,pes,bws,Dom,0.135154450468027,160,0,Low (<10%),Americas,Latin America & Caribbean
COL,Colombia,2050,pes,bws,Liv,0.135062382433304,155,0,Low (<10%),Americas,Latin America & Caribbean
HRV,Croatia,2080,opt,bws,Tot,0.135035265388577,168,0,Low (<10%),Europe,Europe & Central Asia
GIN,Guinea,2080,opt,bws,One,0.134965607949015,172,0,Low (<10%),Africa,Sub-Saharan Africa
GIN,Guinea,2030,bau,bws,One,0.134929149974939,165,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,2030,bau,bws,Irr,0.134648669193523,157,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,2030,pes,bws,One,0.13453290370707,167,0,Low (<10%),Africa,Sub-Saharan Africa
NZL,New Zealand,2050,opt,bws,Dom,0.134223430200083,159,0,Low (<10%),Oceania,East Asia & Pacific
HRV,Croatia,2080,opt,bws,Ind,0.133848494594412,161,0,Low (<10%),Europe,Europe & Central Asia
BLZ,Belize,2080,opt,bws,Ind,0.133729741292461,162,0,Low (<10%),Americas,Latin America & Caribbean
NZL,New Zealand,2050,opt,bws,Tot,0.133711894775045,167,0,Low (<10%),Oceania,East Asia & Pacific
BLZ,Belize,2030,pes,bws,Ind,0.132560267657632,156,0,Low (<10%),Americas,Latin America & Caribbean
PRY,Paraguay,2080,bau,bws,One,0.132368878828132,173,0,Low (<10%),Americas,Latin America & Caribbean
BEN,Benin,2050,opt,bws,One,0.131876848963501,169,0,Low (<10%),Africa,Sub-Saharan Africa
HRV,Croatia,2030,pes,bws,Liv,0.131541353087707,153,0,Low (<10%),Europe,Europe & Central Asia
NIC,Nicaragua,2050,opt,bws,Dom,0.131463498019887,160,0,Low (<10%),Americas,Latin America & Caribbean
BOL,Bolivia,2030,opt,bws,Liv,0.131113540670244,151,0,Low (<10%),Americas,Latin America & Caribbean
CAF,Central African Republic,2080,bau,bws,Liv,0.130760917414395,161,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,2050,opt,bws,Dom,0.130656726418827,161,0,Low (<10%),Africa,Sub-Saharan Africa
HRV,Croatia,2030,opt,bws,Liv,0.130564187152855,152,0,Low (<10%),Europe,Europe & Central Asia
NZL,New Zealand,2030,bau,bws,Tot,0.130562288760742,165,0,Low (<10%),Oceania,East Asia & Pacific
BEN,Benin,2050,pes,bws,One,0.130507186013181,170,0,Low (<10%),Africa,Sub-Saharan Africa
GMB,Gambia,2030,bau,bws,Ind,0.130119548049692,157,0,Low (<10%),Africa,Sub-Saharan Africa
NZL,New Zealand,2050,opt,bws,Ind,0.129977320683121,159,0,Low (<10%),Oceania,East Asia & Pacific
NOR,Norway,2080,bau,bws,Ind,0.129669172721686,167,0,Low (<10%),Europe,Europe & Central Asia
HRV,Croatia,2030,bau,bws,Liv,0.128635745998088,151,0,Low (<10%),Europe,Europe & Central Asia
BDI,Burundi,2050,opt,bws,Irr,0.128285681483761,157,0,Low (<10%),Africa,Sub-Saharan Africa
SUR,Suriname,2080,opt,bws,Ind,0.128150876310257,163,0,Low (<10%),Americas,Latin America & Caribbean
CMR,Cameroon,2050,bau,bws,Tot,0.127662070778236,170,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,2080,opt,bws,Liv,0.127367084222702,155,0,Low (<10%),Africa,Sub-Saharan Africa
BDI,Burundi,2050,bau,bws,Ind,0.127078146132453,162,0,Low (<10%),Africa,Sub-Saharan Africa
SUR,Suriname,2080,opt,bws,Dom,0.126867234142067,161,0,Low (<10%),Americas,Latin America & Caribbean
NZL,New Zealand,2050,opt,bws,One,0.126815057114535,170,0,Low (<10%),Oceania,East Asia & Pacific
GAB,Gabon,2080,bau,bws,Liv,0.125700079585022,162,0,Low (<10%),Africa,Sub-Saharan Africa
GMB,Gambia,2050,opt,bws,Tot,0.123851467448064,168,0,Low (<10%),Africa,Sub-Saharan Africa
BOL,Bolivia,2030,pes,bws,Liv,0.123833743072928,154,0,Low (<10%),Americas,Latin America & Caribbean
COG,Republic of Congo,2080,bau,bws,Liv,0.123728285194371,163,0,Low (<10%),Africa,Sub-Saharan Africa
COL,Colombia,2030,opt,bws,Liv,0.123530440605387,153,0,Low (<10%),Americas,Latin America & Caribbean
COD,Democratic Republic of the Congo,2050,bau,bws,Dom,0.123325958648334,161,0,Low (<10%),Africa,Sub-Saharan Africa
UGA,Uganda,2050,opt,bws,Ind,0.123226017451162,160,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,2080,pes,bws,Tot,0.122532979136366,169,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,2050,bau,bws,Dom,0.12204063941942,162,0,Low (<10%),Africa,Sub-Saharan Africa
COL,Colombia,2080,opt,bws,Liv,0.122034772411632,156,0,Low (<10%),Americas,Latin America & Caribbean
CMR,Cameroon,2030,opt,bws,Tot,0.121894506859124,166,0,Low (<10%),Africa,Sub-Saharan Africa
GAB,Gabon,2050,pes,bws,Liv,0.121425355973625,156,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,2080,bau,bws,Liv,0.12141484880204,164,0,Low (<10%),Africa,Sub-Saharan Africa
SUR,Suriname,2050,pes,bws,Ind,0.120719462849233,161,0,Low (<10%),Americas,Latin America & Caribbean
GAB,Gabon,2050,opt,bws,Tot,0.120272297571061,169,0,Low (<10%),Africa,Sub-Saharan Africa
COD,Democratic Republic of the Congo,2080,opt,bws,Dom,0.119944613829106,162,0,Low (<10%),Africa,Sub-Saharan Africa
COD,Democratic Republic of the Congo,2080,bau,bws,Ind,0.119735443523681,169,0,Low (<10%),Africa,Sub-Saharan Africa
SUR,Suriname,2050,bau,bws,Ind,0.119322633192609,163,0,Low (<10%),Americas,Latin America & Caribbean
COL,Colombia,2030,pes,bws,Liv,0.119068704293591,155,0,Low (<10%),Americas,Latin America & Caribbean
DJI,Djibouti,2080,opt,bws,Irr,0.11903718026848,159,0,Low (<10%),Africa,Middle East & North Africa
MOZ,Mozambique,2030,pes,bws,Ind,0.118969904597461,157,0,Low (<10%),Africa,Sub-Saharan Africa
COD,Democratic Republic of the Congo,2050,pes,bws,Dom,0.118564570754253,161,0,Low (<10%),Africa,Sub-Saharan Africa
NZL,New Zealand,2030,pes,bws,Dom,0.118479598360937,158,0,Low (<10%),Oceania,East Asia & Pacific
COL,Colombia,2030,bau,bws,Liv,0.118117790285002,152,0,Low (<10%),Americas,Latin America & Caribbean
NOR,Norway,2050,pes,bws,One,0.118112800440391,171,0,Low (<10%),Europe,Europe & Central Asia
NZL,New Zealand,2030,bau,bws,Dom,0.11731102780092,156,0,Low (<10%),Oceania,East Asia & Pacific
NOR,Norway,2050,opt,bws,One,0.117261096854216,171,0,Low (<10%),Europe,Europe & Central Asia
NOR,Norway,2080,opt,bws,One,0.116454201805857,173,0,Low (<10%),Europe,Europe & Central Asia
NZL,New Zealand,2030,pes,bws,One,0.11632841725612,168,0,Low (<10%),Oceania,East Asia & Pacific
DJI,Djibouti,2080,opt,bws,Dom,0.115437909134234,163,0,Low (<10%),Africa,Middle East & North Africa
NZL,New Zealand,2030,pes,bws,Ind,0.114687040372691,158,0,Low (<10%),Oceania,East Asia & Pacific
SUR,Suriname,2030,bau,bws,Ind,0.113857559095944,158,0,Low (<10%),Americas,Latin America & Caribbean
GIN,Guinea,2030,pes,bws,One,0.113514853657855,169,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,2030,pes,bws,Tot,0.113193549296641,167,0,Low (<10%),Africa,Sub-Saharan Africa
BLZ,Belize,2050,pes,bws,Ind,0.112898514197652,162,0,Low (<10%),Americas,Latin America & Caribbean
NIC,Nicaragua,2080,opt,bws,Liv,0.112847054702924,157,0,Low (<10%),Americas,Latin America & Caribbean
DJI,Djibouti,2080,opt,bws,Tot,0.112842861910156,169,0,Low (<10%),Africa,Middle East & North Africa
NIC,Nicaragua,2030,bau,bws,Liv,0.112814762110078,153,0,Low (<10%),Americas,Latin America & Caribbean
GIN,Guinea,2050,opt,bws,One,0.112552635002267,172,0,Low (<10%),Africa,Sub-Saharan Africa
CAF,Central African Republic,2080,opt,bws,Dom,0.112183126964084,164,0,Low (<10%),Africa,Sub-Saharan Africa
CAF,Central African Republic,2030,opt,bws,One,0.112095557478803,168,0,Low (<10%),Africa,Sub-Saharan Africa
NZL,New Zealand,2030,bau,bws,Ind,0.11084228788541,159,0,Low (<10%),Oceania,East Asia & Pacific
PRY,Paraguay,2080,opt,bws,Irr,0.110630970617975,160,0,Low (<10%),Americas,Latin America & Caribbean
NIC,Nicaragua,2050,opt,bws,One,0.110387877390896,173,0,Low (<10%),Americas,Latin America & Caribbean
SUR,Suriname,2050,opt,bws,Ind,0.11005223241886,161,0,Low (<10%),Americas,Latin America & Caribbean
CIV,C̫te d'Ivoire,2080,pes,bws,Liv,0.110031622477648,160,0,Low (<10%),Africa,Sub-Saharan Africa
CAF,Central African Republic,2050,opt,bws,Dom,0.109890931141834,162,0,Low (<10%),Africa,Sub-Saharan Africa
SUR,Suriname,2030,opt,bws,Ind,0.108765233220724,158,0,Low (<10%),Americas,Latin America & Caribbean
DJI,Djibouti,2080,opt,bws,Ind,0.108655004599826,164,0,Low (<10%),Africa,Middle East & North Africa
NOR,Norway,2080,pes,bws,Liv,0.108269043911397,161,0,Low (<10%),Europe,Europe & Central Asia
CAF,Central African Republic,2030,bau,bws,One,0.107208292588543,166,0,Low (<10%),Africa,Sub-Saharan Africa
NZL,New Zealand,2080,bau,bws,Liv,0.107088250582452,165,0,Low (<10%),Oceania,East Asia & Pacific
NZL,New Zealand,2080,opt,bws,Liv,0.106383668843085,158,0,Low (<10%),Oceania,East Asia & Pacific
BLZ,Belize,2080,opt,bws,Tot,0.105428530267529,170,0,Low (<10%),Americas,Latin America & Caribbean
SUR,Suriname,2030,pes,bws,Ind,0.104601983582183,159,0,Low (<10%),Americas,Latin America & Caribbean
BLZ,Belize,2050,bau,bws,Ind,0.104528676455681,164,0,Low (<10%),Americas,Latin America & Caribbean
GMB,Gambia,2050,opt,bws,Irr,0.104400099470358,158,0,Low (<10%),Africa,Sub-Saharan Africa
BLZ,Belize,2030,pes,bws,Tot,0.104274600669247,168,0,Low (<10%),Americas,Latin America & Caribbean
CIV,C̫te d'Ivoire,2080,pes,bws,Ind,0.103538788910258,164,0,Low (<10%),Africa,Sub-Saharan Africa
SUR,Suriname,2030,bau,bws,Dom,0.103397367662445,157,0,Low (<10%),Americas,Latin America & Caribbean
BLZ,Belize,2080,opt,bws,Dom,0.102989710961589,165,0,Low (<10%),Americas,Latin America & Caribbean
BDI,Burundi,2030,bau,bws,Dom,0.102913559796578,158,0,Low (<10%),Africa,Sub-Saharan Africa
SUR,Suriname,2030,opt,bws,Dom,0.102363576315493,159,0,Low (<10%),Americas,Latin America & Caribbean
CAF,Central African Republic,2050,bau,bws,One,0.10169119199161,172,0,Low (<10%),Africa,Sub-Saharan Africa
SUR,Suriname,2050,opt,bws,Dom,0.101629717850359,163,0,Low (<10%),Americas,Latin America & Caribbean
HRV,Croatia,2030,bau,bws,Irr,0.101491141182001,158,0,Low (<10%),Europe,Europe & Central Asia
COL,Colombia,2050,opt,bws,Liv,0.101211897416574,154,0,Low (<10%),Americas,Latin America & Caribbean
CMR,Cameroon,2050,pes,bws,Dom,0.101058268296052,162,0,Low (<10%),Africa,Sub-Saharan Africa
BLZ,Belize,2080,opt,bws,Irr,0.099772115618164,161,0,Low (<10%),Americas,Latin America & Caribbean
NZL,New Zealand,2030,bau,bws,One,0.0994718712791434,167,0,Low (<10%),Oceania,East Asia & Pacific
CMR,Cameroon,2050,opt,bws,Liv,0.0993092972908822,155,0,Low (<10%),Africa,Sub-Saharan Africa
BLZ,Belize,2030,pes,bws,Dom,0.0992184271918036,159,0,Low (<10%),Americas,Latin America & Caribbean
BLZ,Belize,2030,pes,bws,Irr,0.0986277750261056,156,0,Low (<10%),Americas,Latin America & Caribbean
CIV,C̫te d'Ivoire,2080,pes,bws,Dom,0.0983979263894291,165,0,Low (<10%),Africa,Sub-Saharan Africa
CIV,C̫te d'Ivoire,2080,pes,bws,Tot,0.0971940657302466,170,0,Low (<10%),Africa,Sub-Saharan Africa
BDI,Burundi,2050,bau,bws,Irr,0.097179630748428,161,0,Low (<10%),Africa,Sub-Saharan Africa
NIC,Nicaragua,2030,opt,bws,Liv,0.0970739489291193,154,0,Low (<10%),Americas,Latin America & Caribbean
GMB,Gambia,2030,pes,bws,Dom,0.0969760647729546,160,0,Low (<10%),Africa,Sub-Saharan Africa
BLZ,Belize,2030,bau,bws,Liv,0.0966173300442029,154,0,Low (<10%),Americas,Latin America & Caribbean
PRY,Paraguay,2050,opt,bws,Irr,0.0964537498011694,159,0,Low (<10%),Americas,Latin America & Caribbean
CMR,Cameroon,2050,bau,bws,Liv,0.0934909464287328,158,0,Low (<10%),Africa,Sub-Saharan Africa
CAF,Central African Republic,2030,opt,bws,Irr,0.0931896853343549,157,0,Low (<10%),Africa,Sub-Saharan Africa
SUR,Suriname,2030,pes,bws,Dom,0.0925720540267514,161,0,Low (<10%),Americas,Latin America & Caribbean
PRY,Paraguay,2080,opt,bws,Liv,0.0924473919622438,159,0,Low (<10%),Americas,Latin America & Caribbean
NOR,Norway,2030,bau,bws,One,0.0919842126427891,168,0,Low (<10%),Europe,Europe & Central Asia
COD,Democratic Republic of the Congo,2050,bau,bws,Liv,0.0915696550983435,159,0,Low (<10%),Africa,Sub-Saharan Africa
COD,Democratic Republic of the Congo,2080,opt,bws,Liv,0.0913204820850709,160,0,Low (<10%),Africa,Sub-Saharan Africa
NOR,Norway,2030,opt,bws,One,0.091083175489985,169,0,Low (<10%),Europe,Europe & Central Asia
PRY,Paraguay,2050,opt,bws,Liv,0.0907311794148051,156,0,Low (<10%),Americas,Latin America & Caribbean
BEN,Benin,2030,bau,bws,One,0.0906105308694968,169,0,Low (<10%),Africa,Sub-Saharan Africa
NOR,Norway,2030,pes,bws,One,0.0905788644118607,170,0,Low (<10%),Europe,Europe & Central Asia
HRV,Croatia,2080,opt,bws,Liv,0.090352201278309,161,0,Low (<10%),Europe,Europe & Central Asia
NOR,Norway,2050,pes,bws,Liv,0.0895114533207225,157,0,Low (<10%),Europe,Europe & Central Asia
CMR,Cameroon,2030,bau,bws,One,0.0890880036787594,170,0,Low (<10%),Africa,Sub-Saharan Africa
GMB,Gambia,2030,bau,bws,Dom,0.0890795564113908,159,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,2030,opt,bws,Dom,0.0890663917410971,160,0,Low (<10%),Africa,Sub-Saharan Africa
DJI,Djibouti,2050,pes,bws,One,0.0888919418469829,172,0,Low (<10%),Africa,Middle East & North Africa
HRV,Croatia,2030,pes,bws,Irr,0.088426535461466,157,0,Low (<10%),Europe,Europe & Central Asia
PRY,Paraguay,2080,opt,bws,Tot,0.0879538862398509,171,0,Low (<10%),Americas,Latin America & Caribbean
BLZ,Belize,2050,bau,bws,Dom,0.0877320649166163,163,0,Low (<10%),Americas,Latin America & Caribbean
NOR,Norway,2050,bau,bws,One,0.0874829448179965,173,0,Low (<10%),Europe,Europe & Central Asia
BLZ,Belize,2050,pes,bws,Dom,0.0872403856534667,163,0,Low (<10%),Americas,Latin America & Caribbean
CMR,Cameroon,2030,bau,bws,Tot,0.0871651913295183,166,0,Low (<10%),Africa,Sub-Saharan Africa
BIH,Bosnia and Herzegovina,2050,opt,bws,Irr,0.0869467492384074,160,0,Low (<10%),Europe,Europe & Central Asia
NOR,Norway,2080,opt,bws,Liv,0.0868174618376252,162,0,Low (<10%),Europe,Europe & Central Asia
HRV,Croatia,2030,opt,bws,Irr,0.08679072547758,158,0,Low (<10%),Europe,Europe & Central Asia
SSD,South Sudan,2080,opt,bws,Ind,0.0867853908102875,165,0,Low (<10%),Africa,Sub-Saharan Africa
